src,dst,weight
brasileiro,futebol,6.0
qual,zezé,6.0
americano,mundo,2.0
atleta,do,2.0
horas,mais,2.0
alimento,que,14.0
no,norte,12.0
jogadores,que,14.0
das,no,18.0
no,vale,4.0
banco,uma,2.0
não,pode,26.0
do,vivia,10.0
profissão,tony,2.0
filme,número,2.0
bolo,não,12.0
para,vai,14.0
pessoal,se,2.0
celular,meu,4.0
negão,que,4.0
de,milton,4.0
de,férias,2.0
fazer,xuxa,4.0
crianças,jogo,2.0
dá,pouco,2.0
pior,que,16.0
falou,irmão,4.0
colocar,do,10.0
já,novo,2.0
ouvir,só,2.0
beleza,porque,4.0
caiu,chão,4.0
seria,uma,4.0
porque,pra,44.0
como,rico,2.0
filha,maria,2.0
nos,piloto,4.0
da,quais,4.0
dizer,não,4.0
bonita,crescer,4.0
duro,se,4.0
cabeleireiro,poeta,4.0
boneco,das,4.0
gaúchos,onde,4.0
vem,virgem,2.0
linha,na,6.0
em,seriado,4.0
cinema,silêncio,2.0
sempre,último,4.0
dela,se,4.0
feliz,porco,4.0
está,tom,2.0
bom,tão,16.0
conta,livro,4.0
santa,única,2.0
parece,qual,4.0
todas,vermelho,2.0
altas,tamanho,4.0
depois,deve,4.0
entrar,mais,4.0
mas,pessoa,4.0
ficou,sexual,2.0
deserto,uma,4.0
favorita,qual,96.0
numa,um,42.0
letra,que,6.0
números,que,10.0
amor,resultado,4.0
quando,vai,24.0
chaves,gosta,4.0
em,frente,6.0
dos,matemáticos,2.0
amiga,tartaruga,2.0
chaves,musical,4.0
embora,você,2.0
fábio,sempre,2.0
muito,sair,4.0
que,sente,14.0
caverna,se,4.0
tenta,um,8.0
gatos,mia,2.0
joão,muito,2.0
favorito,xuxa,2.0
isto,na,4.0
cara,entrou,8.0
belo,marido,2.0
cachorros,no,2.0
cor,são,4.0
branco,um,12.0
família,mata,2.0
devia,filho,2.0
embora,mandou,2.0
ninguém,não,20.0
material,tem,4.0
vivo,vão,4.0
bicho,mais,8.0
de,delegacia,6.0
leonardo,se,4.0
ao,atleta,4.0
cuida,quem,4.0
qual,vacas,2.0
carnaval,que,14.0
andava,jardineiro,4.0
doente,saúde,2.0
carteira,com,2.0
cavalo,comprar,4.0
mesmo,santo,2.0
eu,tinha,8.0
diz,um,44.0
que,silvio,14.0
ele,ganhou,8.0
da,sandy,4.0
comprar,guia,4.0
fábio,nas,4.0
estão,por,6.0
cachorro,matar,4.0
panela,procura,4.0
duas,luciano,2.0
dois,estilo,4.0
estou,nervoso,4.0
parece,sobre,4.0
preferido,zero,2.0
jogador,quando,4.0
escola,pôr,4.0
escola,negro,2.0
caipira,frango,2.0
consegue,ninguém,4.0
faz,te,8.0
curte,quem,4.0
eles,na,8.0
esposa,quando,12.0
bater,quando,2.0
eles,tem,16.0
mal,que,14.0
depois,espaço,2.0
computador,porque,4.0
ambos,sol,4.0
dá,pra,6.0
do,windows,2.0
cego,praia,4.0
tem,trabalhadores,2.0
do,pela,8.0
medo,porque,10.0
em,sofre,2.0
gosta,personagem,16.0
mercado,vende,6.0
aquilo,viu,4.0
mim,índio,2.0
de,linha,2.0
ficou,ganhou,4.0
especialista,que,6.0
está,horas,2.0
perna,tinha,4.0
em,guia,4.0
encontrar,lugar,2.0
foi,hoje,4.0
ao,luz,4.0
azul,mulher,4.0
de,infantil,10.0
fazem,semelhança,4.0
dor,seja,4.0
do,três,12.0
do,thor,8.0
ainda,de,4.0
chefe,livro,4.0
jogou,na,10.0
com,mesmo,10.0
ave,te,4.0
morar,sem,2.0
nova,que,10.0
te,três,4.0
chão,uma,10.0
cara,dinheiro,2.0
do,sozinho,8.0
mania,para,2.0
do,este,2.0
acontece,com,12.0
anão,ter,4.0
que,se,572.0
favorito,star,2.0
fazem,santa,4.0
ele,era,12.0
espaço,porque,4.0
eram,qual,4.0
potter,recebeu,4.0
café,sala,2.0
cão,mais,10.0
mais,médio,4.0
mais,unidos,4.0
crime,paula,2.0
santos,sílvio,14.0
jornalista,milton,2.0
não,policial,2.0
elas,qual,4.0
ele,quando,56.0
alho,português,2.0
cortar,faz,2.0
dizer,era,4.0
rua,usar,2.0
que,vinho,24.0
ela,tomou,4.0
tão,vez,28.0
faz,fazendo,2.0
na,padaria,8.0
estava,trabalhava,2.0
desde,ter,2.0
loja,um,14.0
carnaval,nos,4.0
gás,hora,4.0
seu,tomar,2.0
parede,um,8.0
de,jorge,8.0
comida,os,8.0
anos,para,10.0
apresentadora,como,4.0
anda,quando,4.0
olhos,tiro,4.0
empresa,não,2.0
para,tão,10.0
carteira,não,2.0
mortal,tem,2.0
destino,seu,6.0
cansado,doce,4.0
do,silêncio,2.0
por,saúde,2.0
pato,você,2.0
beatles,no,2.0
frango,por,6.0
como,escreve,2.0
estou,liga,2.0
porque,prato,4.0
da,último,8.0
matemática,porque,6.0
brasileiro,entre,4.0
irmão,porque,16.0
ela,usava,2.0
anda,pedro,4.0
até,dizia,2.0
jogo,ronaldo,4.0
bem,piada,2.0
dia,te,6.0
com,dinossauro,2.0
aos,do,2.0
pagode,sempre,4.0
hoje,susto,2.0
começou,pediu,2.0
papel,que,8.0
chaves,sanduíche,4.0
foi,pro,6.0
espelho,viu,2.0
na,piadas,2.0
pressão,quer,4.0
nome,sei,4.0
filme,mais,10.0
morre,ver,2.0
da,internet,6.0
planeta,um,2.0
que,tiro,4.0
ficou,quando,38.0
muita,pastor,2.0
mal,teve,6.0
gay,nova,4.0
cu,porque,2.0
homem,já,6.0
banda,viviam,4.0
os,silvio,4.0
depois,doente,4.0
mandou,marido,2.0
as,janeiro,2.0
ator,vinho,4.0
do,sapo,8.0
chegou,tentou,4.0
cachorro,depois,4.0
gás,peido,2.0
bem,da,8.0
fruta,que,14.0
brincar,norte,2.0
ambos,mulheres,2.0
café,estava,2.0
careca,por,2.0
fotos,não,2.0
bicho,essa,2.0
deve,por,4.0
aparecida,instrumento,4.0
mulher,uma,50.0
filme,protagonizado,12.0
chega,março,2.0
em,espera,4.0
de,por,212.0
apanhou,porque,2.0
fala,personagem,2.0
bonita,ser,4.0
come,ovo,2.0
pena,qual,4.0
há,se,6.0
perna,uma,10.0
aluno,de,4.0
ficar,por,8.0
homens,rio,4.0
muitos,tem,6.0
desde,seu,8.0
neymar,perna,2.0
começou,uma,4.0
ana,mulheres,2.0
as,te,4.0
ruim,uma,2.0
ao,comida,6.0
agora,pobre,2.0
queijo,ser,4.0
estão,matemáticos,4.0
lá,tocada,2.0
nos,vive,4.0
chega,que,18.0
novela,qual,14.0
sucesso,um,4.0
jorge,temos,2.0
beber,do,4.0
carne,come,6.0
frente,que,6.0
disse,lindo,4.0
de,água,16.0
branco,pra,8.0
as,único,2.0
espaço,ir,2.0
por,saiu,4.0
fez,vc,4.0
em,já,8.0
estado,saco,4.0
chama,terra,2.0
andar,passa,4.0
de,story,20.0
paulo,ser,2.0
ação,jogo,2.0
foi,xuxa,8.0
morreu,vaca,2.0
brasil,guerra,8.0
neve,pôr,2.0
da,músicas,2.0
ao,intestino,2.0
cara,miss,8.0
brasileiro,toma,2.0
contra,por,4.0
brasileiro,que,32.0
porque,sem,32.0
policial,um,6.0
favorita,perfume,2.0
graça,tem,4.0
que,semana,4.0
construção,em,2.0
de,jesus,10.0
os,pagode,4.0
meu,um,12.0
avião,empresa,4.0
muito,sente,4.0
parte,todos,4.0
meio,porque,12.0
jogadora,quando,4.0
causa,seus,2.0
os,se,56.0
sua,série,8.0
ele,tv,2.0
americano,cai,4.0
avião,no,12.0
conta,luz,8.0
arroz,ela,8.0
país,qual,36.0
jardineiro,roupa,2.0
cálice,deixa,8.0
ataque,doença,2.0
mulheres,seu,6.0
fazer,nas,6.0
cry,em,6.0
cantora,preferida,8.0
calça,favorita,2.0
la,nasceu,6.0
em,letra,4.0
mão,uma,10.0
como,pastor,4.0
pássaro,quer,4.0
como,mozart,4.0
ao,compra,2.0
abre,primeiro,4.0
pela,um,8.0
nos,porque,16.0
frente,velho,6.0
tudo,windows,2.0
estar,muita,4.0
os,rio,6.0
favorito,neve,2.0
criado,um,2.0
de,obrigado,4.0
bíblia,vivia,2.0
de,sei,2.0
isso,os,4.0
deus,hora,2.0
que,tipo,36.0
presa,que,6.0
sempre,usava,2.0
de,wii,4.0
ela,mas,8.0
faculdade,vive,4.0
da,doença,6.0
evitar,porque,4.0
eva,uma,2.0
dança,passos,4.0
que,sabem,4.0
caiu,não,4.0
com,único,2.0
outra,rir,2.0
adoro,queijo,2.0
adão,se,6.0
dois,são,18.0
estão,patos,2.0
atriz,super,4.0
dentistas,para,4.0
gostam,que,42.0
chove,do,2.0
esportivo,no,2.0
mia,qual,2.0
país,sobre,4.0
dias,uber,2.0
calendário,sempre,2.0
ajuda,que,14.0
na,que,330.0
jogar,só,4.0
luciano,zezé,4.0
do,gosto,2.0
depende,dos,4.0
casa,fora,2.0
dálias,nos,4.0
ontem,uma,4.0
escritor,pessoa,2.0
contava,sobre,10.0
do,fosse,4.0
caneta,às,4.0
da,questão,8.0
eu,lado,4.0
para,às,6.0
bater,outros,2.0
igreja,uma,4.0
professor,um,2.0
seu,show,2.0
dos,todos,4.0
beleza,cortar,2.0
espelho,se,4.0
quis,vou,4.0
estava,passado,8.0
galinha,silva,2.0
como,mim,2.0
com,foi,24.0
disse,fez,8.0
muito,se,14.0
igreja,mosquito,2.0
faz,no,32.0
que,vir,6.0
qual,toma,16.0
come,manhã,4.0
criança,uma,4.0
qual,que,1546.0
panela,quando,2.0
celular,vai,2.0
inferno,os,4.0
deixa,todo,6.0
do,harry,8.0
de,globo,6.0
consegue,só,2.0
harry,quando,6.0
ciclista,como,2.0
andar,lindo,4.0
não,sabão,4.0
fazer,técnico,2.0
no,recebeu,2.0
grande,tamanho,2.0
mulheres,têm,4.0
costumam,homens,4.0
mais,passado,4.0
pior,qual,6.0
sem,água,4.0
coisas,ela,4.0
do,passado,4.0
bater,de,4.0
passou,porque,8.0
ela,foi,14.0
dos,guia,2.0
com,fazendo,6.0
norte,porque,4.0
acontece,quando,34.0
aplicativo,pessoas,4.0
bateu,como,6.0
como,homem,12.0
depois,quis,2.0
bola,vai,2.0
comprar,quis,4.0
adora,briga,2.0
no,sair,4.0
casa,fazia,2.0
maio,quando,2.0
aranha,ser,6.0
animais,conseguem,2.0
corpo,um,6.0
bom,dentro,4.0
batman,não,2.0
alguém,dá,4.0
espanhol,intestino,10.0
como,pelo,6.0
sair,se,6.0
caiu,disse,4.0
joão,todo,2.0
fim,luta,2.0
da,depois,10.0
do,santos,30.0
presidente,água,4.0
futebol,trabalhava,4.0
salvador,se,4.0
cobra,disseme,2.0
jardineiro,passando,4.0
bar,marido,2.0
compra,se,2.0
ele,natal,4.0
semelhança,sempre,4.0
vive,wars,2.0
até,do,4.0
dificuldade,the,2.0
muito,tiro,2.0
ambos,bonita,2.0
férias,último,4.0
essa,uma,2.0
cidade,todo,6.0
ela,sua,4.0
comediante,programa,4.0
mar,os,4.0
mulheres,médio,4.0
foi,óculos,4.0
abre,nossa,2.0
bebem,quando,2.0
família,iogurte,2.0
dizer,queria,6.0
causa,vivem,4.0
grande,sempre,4.0
peixe,qual,22.0
canal,trabalhadores,4.0
piscina,porque,10.0
para,presente,10.0
meu,meus,4.0
comprou,um,12.0
carros,profissional,2.0
deixou,padre,2.0
chinês,qual,6.0
por,wars,4.0
infantil,personagem,6.0
de,mãe,10.0
disse,ver,4.0
nasceu,personagem,6.0
na,teve,6.0
mas,ter,6.0
disse,obras,4.0
patos,quando,4.0
conseguiu,windows,2.0
banda,de,50.0
adora,doce,4.0
posto,você,2.0
limpeza,no,2.0
pau,pequeno,4.0
apresentadora,se,8.0
dando,que,2.0
os,sabem,4.0
teve,ventura,4.0
ex,gado,4.0
de,gostam,40.0
luz,ouro,2.0
com,meu,12.0
herói,sempre,2.0
da,salvar,2.0
com,noite,2.0
cão,muita,4.0
azul,do,6.0
bndchen,que,8.0
da,grande,4.0
porco,vida,2.0
dia,no,22.0
ace,ventura,10.0
de,passos,6.0
cachorros,tão,2.0
pequenas,por,4.0
da,gado,4.0
fica,lugar,4.0
de,população,2.0
dorme,qual,6.0
criado,ferro,2.0
batatas,dá,2.0
pro,viu,4.0
bicicleta,japonês,2.0
doce,quase,2.0
acabou,namorada,4.0
de,patos,8.0
da,em,68.0
corpo,zezé,2.0
natal,um,6.0
filha,nome,4.0
qual,soares,6.0
algumas,vez,4.0
em,planeta,4.0
aconteceu,brasileiro,4.0
população,portugal,2.0
fotos,usar,2.0
ao,pé,6.0
na,usado,2.0
alho,comida,2.0
em,medida,2.0
nome,samba,2.0
acabou,lápis,4.0
diferentes,fernando,4.0
jovem,pela,2.0
caras,em,2.0
bonito,porque,6.0
mundo,rede,2.0
gostam,tirar,8.0
cantor,joga,2.0
nunca,piadas,2.0
herói,patos,4.0
faz,grupo,8.0
da,vou,4.0
dálias,flores,8.0
cara,muito,12.0
em,quebrou,4.0
curte,uma,4.0
durante,pessoas,4.0
amigo,coisa,2.0
academia,de,2.0
de,ovelha,2.0
caso,celular,2.0
porque,saúde,6.0
pede,personagem,4.0
dente,dentistas,2.0
estava,por,56.0
levar,uma,6.0
maior,pão,4.0
ação,contra,4.0
as,in,4.0
duas,para,12.0
foi,preso,26.0
data,dia,2.0
restaurante,tão,8.0
comum,nas,2.0
cobra,você,2.0
as,no,34.0
fogo,porque,8.0
comum,microondas,4.0
bom,pena,2.0
notícia,tinha,2.0
agora,dizia,2.0
cabeleireiro,que,8.0
andam,onde,4.0
hora,para,8.0
do,fora,2.0
alho,aí,2.0
ex,porque,4.0
bicicleta,da,2.0
qual,usado,26.0
amigo,que,18.0
adora,você,2.0
far,qual,8.0
costuma,ele,4.0
história,nunca,2.0
lá,problemas,2.0
minha,sempre,6.0
estava,água,4.0
gosta,porque,16.0
onde,todos,8.0
faustão,fosse,4.0
beleza,um,2.0
de,saco,8.0
do,preferida,34.0
casa,lá,8.0
por,sala,8.0
enquanto,por,4.0
qual,tirar,8.0
calendário,data,2.0
depois,uma,10.0
mais,por,24.0
pelé,que,4.0
naufrágio,três,4.0
lei,senha,2.0
homem,uma,20.0
atleta,que,10.0
cantor,uma,18.0
no,viu,14.0
em,pediu,2.0
os,passa,6.0
foi,nas,6.0
as,pô,2.0
da,época,4.0
ao,novo,6.0
março,que,2.0
eu,via,4.0
musical,tim,4.0
aspirador,meu,10.0
alfaiate,mortal,2.0
carta,tirar,4.0
pedra,quando,6.0
boa,uma,18.0
de,paula,10.0
final,nasce,2.0
material,onde,2.0
encontrei,mas,4.0
colocar,que,10.0
pro,silvio,8.0
na,papel,2.0
em,praia,6.0
nas,pessoas,6.0
jogador,mais,4.0
que,the,6.0
atriz,chocolate,4.0
político,que,10.0
carro,vc,2.0
microondas,qual,2.0
alguém,uma,4.0
ficou,trabalha,2.0
comprar,pressão,4.0
mal,passando,2.0
do,fazia,2.0
passos,um,2.0
café,te,4.0
horas,impossível,2.0
cego,não,6.0
por,trabalhar,6.0
porque,saiu,6.0
gato,vive,2.0
estilo,sobre,4.0
há,professores,2.0
com,no,68.0
do,leva,8.0
tinha,um,18.0
encontra,muito,4.0
herói,tudo,4.0
dormir,na,4.0
médicos,roupa,4.0
gostam,nada,2.0
estava,obrigado,4.0
gado,preferida,2.0
brasil,em,8.0
chão,não,4.0
filme,todas,6.0
do,ele,44.0
marvel,própria,4.0
favorita,sertaneja,6.0
ia,se,2.0
obrigado,se,2.0
galera,jogo,4.0
gordo,porco,4.0
brasileira,qual,18.0
figura,lutador,4.0
que,toda,18.0
de,samba,12.0
parente,que,8.0
entrar,pode,6.0
coisa,dá,2.0
homem,sabe,8.0
dele,vai,4.0
cachorros,eles,2.0
está,porco,4.0
lua,por,4.0
música,porque,8.0
depende,força,4.0
do,passar,6.0
alguém,pressão,4.0
heróis,não,4.0
nome,sofre,2.0
instagram,no,2.0
galinha,parar,4.0
para,sítio,4.0
computador,um,10.0
in,the,2.0
chaves,crianças,4.0
ele,galvão,4.0
intestino,que,2.0
menina,pra,2.0
estou,frango,4.0
belo,uma,2.0
espelho,passa,2.0
medo,um,2.0
ave,parar,2.0
morreu,um,4.0
com,mês,4.0
banheiro,qual,2.0
dum,durante,2.0
em,pressão,2.0
diferentes,tem,4.0
cantor,paulo,2.0
os,professores,6.0
nunca,que,96.0
caixa,em,4.0
gosta,zeca,2.0
porque,virase,4.0
foi,técnico,2.0
no,silvio,4.0
banda,mais,12.0
gasolina,que,8.0
eu,não,40.0
brasileiro,fim,2.0
instrumento,no,6.0
maria,sem,2.0
arroz,nome,2.0
gato,porque,12.0
da,turma,10.0
amarelo,favorita,2.0
ele,mais,14.0
figura,um,4.0
cartão,futebol,2.0
pai,unidos,2.0
pele,órgão,2.0
mas,médio,4.0
braço,voltou,4.0
em,sabe,8.0
mesmo,água,4.0
favorita,música,4.0
cu,relógio,2.0
liga,ninguém,2.0
japonês,usada,2.0
ser,tamanho,4.0
aranha,vivo,4.0
mundo,no,18.0
cantora,massa,2.0
noite,os,6.0
carta,dificuldade,2.0
favorito,jim,4.0
mais,volta,6.0
nome,português,4.0
quase,uma,8.0
espaço,um,4.0
amor,brasileiro,4.0
homem,ia,2.0
natal,pra,4.0
hulk,programa,2.0
em,paulo,4.0
entrou,logo,2.0
estado,fotos,4.0
ali,massa,2.0
ao,missa,4.0
comer,para,6.0
do,dragon,2.0
alguém,cabelo,2.0
samba,se,2.0
disse,jogadora,4.0
história,um,16.0
medida,todos,4.0
gosta,morar,6.0
com,ti,2.0
mulher,não,8.0
chão,disse,4.0
fazer,senha,4.0
escola,meu,4.0
do,neymar,6.0
quando,viu,30.0
presa,qual,4.0
animal,quatro,2.0
banco,médico,2.0
outra,que,16.0
sempre,vem,2.0
acontece,de,10.0
pai,trabalhava,2.0
qual,virgem,4.0
crime,ser,4.0
nem,que,34.0
começou,não,2.0
porque,sobre,10.0
antes,por,2.0
do,tamanho,4.0
piadas,sobre,2.0
susto,teve,2.0
no,pagode,6.0
carne,primeira,2.0
artista,gosta,2.0
aceita,chá,4.0
qual,tirou,2.0
falar,sem,4.0
futebol,jorge,2.0
paula,um,2.0
atriz,roupa,4.0
caso,pro,2.0
cantor,michael,2.0
cantor,chão,6.0
ajuda,qual,20.0
no,se,62.0
ano,sexo,8.0
os,potter,2.0
biscoito,preferida,2.0
de,todos,36.0
gato,nenhuma,2.0
jornalista,paula,2.0
professora,um,4.0
dia,vai,8.0
corri,fala,2.0
cemitério,não,4.0
jogador,outro,4.0
cuida,seus,4.0
mais,matemáticos,2.0
do,galera,4.0
com,está,18.0
no,pessoas,10.0
personagem,star,4.0
do,dono,8.0
encontrar,questão,4.0
eles,jogos,2.0
perdedores,qual,10.0
pontos,virase,4.0
médico,pescoço,4.0
usava,último,2.0
que,ver,18.0
comediante,qual,26.0
com,homem,18.0
língua,time,2.0
grupo,nome,10.0
duas,faz,6.0
de,virou,10.0
faustão,preferida,4.0
drogas,neymar,2.0
do,urso,2.0
de,sofre,12.0
que,uber,2.0
leva,morte,2.0
com,grupo,4.0
da,parece,4.0
tio,viu,2.0
dor,na,4.0
peido,sempre,2.0
das,sair,4.0
cu,um,2.0
da,incentiva,2.0
dor,tem,4.0
anão,por,14.0
cor,menos,4.0
dá,qual,48.0
no,rio,6.0
filhos,são,10.0
profissional,se,2.0
histórico,volta,2.0
cai,patos,2.0
cidade,de,12.0
criança,via,4.0
do,neve,2.0
aceita,perdedores,2.0
feliz,ficou,4.0
espelho,lindo,4.0
depende,ou,4.0
do,far,2.0
fulano,preferida,2.0
ter,zeca,2.0
aos,que,22.0
em,rodrigo,4.0
banheiro,videogame,2.0
la,para,2.0
aquilo,joão,2.0
aos,sentimento,4.0
mortal,poeta,4.0
porque,vê,4.0
seriado,uma,4.0
nunca,teve,4.0
gostava,porque,4.0
antes,ele,4.0
destino,ele,2.0
alexandre,com,2.0
mais,sempre,12.0
apanhou,um,4.0
do,sempre,24.0
jesus,não,2.0
faz,novela,2.0
dificuldade,suas,2.0
humorista,seria,4.0
ela,revista,2.0
não,toma,6.0
mão,não,6.0
ficou,sílvio,2.0
eu,maior,2.0
não,que,634.0
perde,pára,4.0
depende,partes,2.0
ela,jovem,4.0
futebol,por,10.0
dos,medida,2.0
era,pobre,2.0
casal,quando,2.0
do,jornalista,4.0
se,turma,2.0
do,triste,2.0
dieta,vegan,2.0
pessoas,se,10.0
missa,um,2.0
pele,pelé,4.0
te,triste,4.0
porque,wars,4.0
da,pedi,2.0
ferro,mas,2.0
nas,trabalhar,2.0
quando,silvio,4.0
na,show,6.0
com,outra,6.0
de,português,8.0
musical,tocada,6.0
fica,vê,2.0
boa,galo,2.0
cara,ganhou,4.0
chamase,uma,2.0
dentro,in,4.0
dor,muita,4.0
incrível,quando,4.0
cozinha,para,4.0
eu,quando,16.0
dar,que,24.0
dentro,no,4.0
caras,estou,4.0
filme,impossível,4.0
luciano,programa,4.0
mais,patos,4.0
matar,mundo,4.0
por,tomou,8.0
outro,pro,10.0
numa,saiu,2.0
bicicleta,do,2.0
animal,porque,10.0
no,árvore,2.0
cemitério,disse,4.0
as,foram,4.0
beber,que,8.0
para,se,56.0
falou,último,4.0
negro,tem,6.0
desenho,michael,4.0
mulher,santa,2.0
fruta,namorado,4.0
com,esta,2.0
chá,os,12.0
adora,passarinho,2.0
cheio,personagem,4.0
aspirador,está,2.0
comeu,qual,2.0
piada,silêncio,2.0
do,dupla,4.0
maior,órgão,4.0
qual,show,2.0
ler,mas,4.0
família,filha,2.0
escola,no,4.0
mulheres,por,6.0
com,minha,8.0
pessoa,ser,6.0
comem,por,2.0
fosse,hospital,2.0
social,usada,4.0
estava,saco,2.0
estado,ser,4.0
avó,brincar,2.0
cachorros,como,4.0
anda,chama,4.0
não,pediram,4.0
fazer,time,4.0
se,vaca,2.0
ball,do,2.0
para,vinho,4.0
criança,não,4.0
passando,que,4.0
acha,ela,4.0
jogador,na,12.0
bndchen,roupa,4.0
com,vai,16.0
jogador,tem,2.0
crianças,qual,10.0
ciência,resultado,4.0
as,banco,2.0
pop,porco,4.0
janeiro,passar,2.0
bater,na,4.0
cachorro,homem,4.0
ficou,outro,6.0
marido,que,12.0
porque,são,94.0
está,preso,2.0
piadas,são,2.0
evitar,um,4.0
isto,pontos,4.0
andava,dinheiro,2.0
aconteceu,sabe,4.0
de,fadas,18.0
galvão,quando,2.0
feira,tinha,6.0
que,sol,6.0
na,pequenas,2.0
mulher,pedro,2.0
aos,nos,2.0
paga,quer,4.0
em,série,8.0
come,pés,2.0
qual,sandy,6.0
tem,óculos,2.0
porque,tinder,2.0
come,sambista,2.0
ao,têm,4.0
porque,pôr,4.0
ferro,foi,2.0
cuida,especialista,2.0
de,morre,12.0
as,norte,2.0
tempo,vai,6.0
céu,para,4.0
cheia,maria,4.0
os,problemas,6.0
cemitério,quando,6.0
cara,era,8.0
alexandre,não,2.0
por,vou,4.0
ana,paula,4.0
iogurte,ser,4.0
os,ver,4.0
banho,rio,4.0
era,porque,126.0
pontapés,uma,4.0
precisa,ser,6.0
café,no,4.0
entre,ir,4.0
os,uber,2.0
na,reclama,4.0
para,tiro,4.0
como,sem,10.0
muito,planta,4.0
numa,qual,6.0
cara,quando,10.0
compras,onde,4.0
dupla,queijo,4.0
com,foram,4.0
em,rapaz,6.0
presidente,todos,4.0
pede,vive,4.0
comprar,conseguiu,4.0
chove,que,12.0
lugar,você,4.0
jogar,se,4.0
foi,quem,6.0
jardineiro,porque,2.0
amigos,os,2.0
cry,um,6.0
apresentadora,ataque,2.0
algumas,só,4.0
mickey,precisa,4.0
aconteceu,cabelo,4.0
te,tudo,4.0
cry,jogo,2.0
com,come,8.0
essa,não,2.0
faustão,tamanho,4.0
ficou,zero,4.0
pra,preto,8.0
galinha,só,2.0
as,pai,12.0
ilha,qual,6.0
casa,cima,4.0
dos,pressão,2.0
matemáticos,que,8.0
embora,uma,4.0
carlos,porque,2.0
ajuda,problema,2.0
tanto,ver,4.0
pessoas,semana,2.0
qual,reclama,8.0
do,massa,4.0
mirim,não,4.0
luz,ponto,2.0
há,podem,4.0
boca,calça,4.0
banco,de,8.0
quais,três,4.0
ele,na,38.0
estou,mas,4.0
algo,que,8.0
ao,estavam,4.0
antes,sempre,4.0
já,matemáticos,4.0
de,vermelho,2.0
azul,pessoal,2.0
na,namorado,4.0
dentro,está,4.0
porque,trabalhar,6.0
ele,nós,4.0
na,último,4.0
problema,que,2.0
aí,porque,4.0
sempre,um,26.0
cantora,espera,2.0
cartão,que,2.0
atum,peixes,2.0
nome,vi,4.0
numa,ontem,4.0
cidade,mais,16.0
atriz,namorado,2.0
chove,eu,2.0
pedreiro,que,4.0
português,viciado,2.0
contrário,dele,2.0
as,tão,8.0
abriu,japonês,4.0
diretor,pro,4.0
para,semana,4.0
num,serpente,4.0
não,tirar,10.0
obras,pode,4.0
interpreta,qual,6.0
pede,porque,4.0
de,feito,16.0
andar,avião,6.0
manhã,os,4.0
come,galo,4.0
atum,qual,8.0
interpreta,médicos,4.0
assistir,morte,4.0
cigarro,tentou,2.0
alto,ser,4.0
carro,graça,4.0
chega,quase,2.0
das,ilha,4.0
chefe,ter,2.0
que,vão,32.0
encontra,todo,2.0
língua,uma,2.0
comida,inglês,2.0
foi,manhã,4.0
das,sente,4.0
doente,sua,4.0
ficou,na,12.0
academia,na,10.0
da,gostava,2.0
encontra,quando,8.0
fiquei,que,6.0
qual,último,18.0
feira,uma,6.0
estados,filme,6.0
carnaval,em,4.0
de,fotos,8.0
jardineiro,meio,4.0
naufrágio,por,4.0
criança,era,6.0
gostava,jogador,2.0
depois,rap,2.0
depois,horas,4.0
avó,porque,2.0
ao,vão,18.0
difícil,estômago,4.0
foi,já,14.0
com,pai,8.0
do,filho,32.0
favorita,in,2.0
foram,os,8.0
causa,de,4.0
livro,que,8.0
do,seriado,4.0
brasileiro,quase,2.0
números,vários,2.0
cantor,rap,4.0
nome,viciado,2.0
comida,preferida,8.0
carros,pintor,2.0
criança,quando,8.0
futebol,sempre,10.0
levar,não,8.0
ataque,mim,2.0
bolo,sabia,4.0
por,te,4.0
empresa,ônibus,4.0
sobre,vos,10.0
no,passa,8.0
leões,musical,4.0
até,que,20.0
feliz,onde,4.0
do,luta,8.0
depois,pegou,4.0
ser,todos,10.0
os,sol,4.0
apareceu,filme,4.0
bahia,dinheiro,2.0
ator,céu,2.0
cavalo,quis,4.0
numa,wars,4.0
chamase,merda,2.0
está,tá,6.0
the,todas,4.0
michael,quando,6.0
estava,todos,4.0
de,ficam,4.0
da,irmã,6.0
cara,tv,4.0
quê,susto,2.0
um,virase,34.0
no,tocada,4.0
dantes,pobre,2.0
loja,qual,20.0
não,papel,2.0
menos,zeca,2.0
intestino,qual,4.0
de,relacionamento,10.0
em,pedras,4.0
gostam,músicas,2.0
sul,todo,4.0
nós,porque,4.0
ficar,relacionamento,2.0
com,tão,8.0
carteira,tá,2.0
chão,queria,4.0
silvio,toda,6.0
como,primeira,2.0
fez,uma,4.0
final,gay,2.0
ficou,vilão,2.0
era,som,2.0
chama,num,4.0
inventou,por,2.0
notícia,ruim,2.0
chá,inseto,4.0
planta,por,2.0
do,falou,12.0
mais,todos,14.0
em,índio,6.0
piloto,se,4.0
chão,ralph,10.0
flor,não,2.0
para,vir,2.0
bonita,havia,4.0
os,páscoa,4.0
do,escola,12.0
na,quase,2.0
cerveja,por,4.0
encontrar,foi,6.0
homens,mulheres,6.0
pequeno,tem,4.0
caverna,vez,8.0
coisas,das,4.0
ponto,só,2.0
de,vi,4.0
mais,sofre,2.0
pai,por,4.0
lá,ninguém,6.0
mas,por,14.0
mal,porque,6.0
cuida,disse,2.0
marcelo,padre,4.0
nossa,você,6.0
chá,santo,4.0
fazer,uma,12.0
caipira,pai,4.0
saiu,vi,2.0
as,material,4.0
